"GenBank_ID","Country","State","City","Serotype","Date","Decimal_Date","Sequence_name","genotype"
"PP269977.1","Viet_Nam",NA,NA,"Dengue_3","2015-08-24",2015.64383561644,"PP269977.1|Viet_Nam|NA|NA|Dengue_3|2015-08-24|2015.64383561644","DENV3/II"
"PP390248.1","India",NA,NA,"Dengue_3","2022-10-22",2022.80547945205,"PP390248.1|India|NA|NA|Dengue_3|2022-10-22|2022.80547945205","DENV3/III"
"PP397046.1","India",NA,NA,"Dengue_3","2018-09-26",2018.73424657534,"PP397046.1|India|NA|NA|Dengue_3|2018-09-26|2018.73424657534","DENV3/III"
"PP397047.1","India",NA,NA,"Dengue_3","2018-09-26",2018.73424657534,"PP397047.1|India|NA|NA|Dengue_3|2018-09-26|2018.73424657534","DENV3/III"
"OR836572.1","India",NA,NA,"Dengue_3","2023-09-16",2023.70684931507,"OR836572.1|India|NA|NA|Dengue_3|2023-09-16|2023.70684931507","DENV3/III"
"OR836574.1","India",NA,NA,"Dengue_3","2023-09-26",2023.73424657534,"OR836574.1|India|NA|NA|Dengue_3|2023-09-26|2023.73424657534","DENV3/III"
"OR875976.1","Indonesia",NA,NA,"Dengue_3","2022-11-15",2022.87123287671,"OR875976.1|Indonesia|NA|NA|Dengue_3|2022-11-15|2022.87123287671","DENV3/III"
"OR922653.1","India","Kolkata",NA,"Dengue_3","2017-10-27",2017.81917808219,"OR922653.1|India|Kolkata|NA|Dengue_3|2017-10-27|2017.81917808219","DENV3/III"
"OR922654.1","India","Kolkata",NA,"Dengue_3","2017-11-07",2017.84931506849,"OR922654.1|India|Kolkata|NA|Dengue_3|2017-11-07|2017.84931506849","DENV3/III"
"OR922655.1","India","Kolkata",NA,"Dengue_3","2017-11-19",2017.88219178082,"OR922655.1|India|Kolkata|NA|Dengue_3|2017-11-19|2017.88219178082","DENV3/III"
"OR922656.1","India","Kolkata",NA,"Dengue_3","2017-11-16",2017.87397260274,"OR922656.1|India|Kolkata|NA|Dengue_3|2017-11-16|2017.87397260274","DENV3/III"
"OR922657.1","India","Kolkata",NA,"Dengue_3","2017-11-20",2017.88493150685,"OR922657.1|India|Kolkata|NA|Dengue_3|2017-11-20|2017.88493150685","DENV3/III"
"PP087306.1","India",NA,NA,"Dengue_3","2017-12-10",2017.9397260274,"PP087306.1|India|NA|NA|Dengue_3|2017-12-10|2017.9397260274","DENV3/III"
"PP087307.1","India",NA,NA,"Dengue_3","2021-12-11",2021.94246575342,"PP087307.1|India|NA|NA|Dengue_3|2021-12-11|2021.94246575342","DENV3/III"
"PP087308.1","India",NA,NA,"Dengue_3","2021-12-11",2021.94246575342,"PP087308.1|India|NA|NA|Dengue_3|2021-12-11|2021.94246575342","DENV3/III"
"PP152300.1","India",NA,NA,"Dengue_3","2023-10-15",2023.78630136986,"PP152300.1|India|NA|NA|Dengue_3|2023-10-15|2023.78630136986","DENV3/III"
"PP152301.1","India",NA,NA,"Dengue_3","2023-10-15",2023.78630136986,"PP152301.1|India|NA|NA|Dengue_3|2023-10-15|2023.78630136986","DENV3/III"
"PP234923.1","Philippines",NA,NA,"Dengue_3","2019-07-01",2019.49589041096,"PP234923.1|Philippines|NA|NA|Dengue_3|2019-07-01|2019.49589041096","DENV3/I"
"PP234924.1","Philippines",NA,NA,"Dengue_3","2018-07-01",2018.49589041096,"PP234924.1|Philippines|NA|NA|Dengue_3|2018-07-01|2018.49589041096","DENV3/I"
"PP234925.1","Philippines",NA,NA,"Dengue_3","2018-07-01",2018.49589041096,"PP234925.1|Philippines|NA|NA|Dengue_3|2018-07-01|2018.49589041096","DENV3/I"
"PP234926.1","Philippines",NA,NA,"Dengue_3","2018-07-01",2018.49589041096,"PP234926.1|Philippines|NA|NA|Dengue_3|2018-07-01|2018.49589041096","DENV3/I"
"OR418423.1","Thailand",NA,NA,"Dengue_3","2023-06-15",2023.45205479452,"OR418423.1|Thailand|NA|NA|Dengue_3|2023-06-15|2023.45205479452","DENV3/III"
"OR554125.1","India","Kolkata",NA,"Dengue_3","2018-08-14",2018.61643835616,"OR554125.1|India|Kolkata|NA|Dengue_3|2018-08-14|2018.61643835616","DENV3/III"
"OR554126.1","India","Kolkata",NA,"Dengue_3","2018-09-26",2018.73424657534,"OR554126.1|India|Kolkata|NA|Dengue_3|2018-09-26|2018.73424657534","DENV3/III"
"OR554127.1","India","Kolkata",NA,"Dengue_3","2018-09-28",2018.7397260274,"OR554127.1|India|Kolkata|NA|Dengue_3|2018-09-28|2018.7397260274","DENV3/III"
"OR618322.1","Taiwan",NA,NA,"Dengue_3","2016-12-04",2016.92328767123,"OR618322.1|Taiwan|NA|NA|Dengue_3|2016-12-04|2016.92328767123","DENV3/I"
"OR618323.1","Taiwan",NA,NA,"Dengue_3","2017-01-09",2017.02191780822,"OR618323.1|Taiwan|NA|NA|Dengue_3|2017-01-09|2017.02191780822","DENV3/I"
"OR816144.1","India",NA,NA,"Dengue_3","2018-09-15",2018.70410958904,"OR816144.1|India|NA|NA|Dengue_3|2018-09-15|2018.70410958904","DENV3/III"
"OR215479.1","India","Madhya_Pradesh",NA,"Dengue_3","2019-10-11",2019.77534246575,"OR215479.1|India|Madhya_Pradesh|NA|Dengue_3|2019-10-11|2019.77534246575","DENV3/III"
"OR215480.1","India","Madhya_Pradesh",NA,"Dengue_3","2019-11-04",2019.84109589041,"OR215480.1|India|Madhya_Pradesh|NA|Dengue_3|2019-11-04|2019.84109589041","DENV3/III"
"OR215489.1","India","Madhya_Pradesh",NA,"Dengue_3","2021-09-09",2021.68767123288,"OR215489.1|India|Madhya_Pradesh|NA|Dengue_3|2021-09-09|2021.68767123288","DENV3/III"
"OR215490.1","India","Madhya_Pradesh",NA,"Dengue_3","2021-09-18",2021.71232876712,"OR215490.1|India|Madhya_Pradesh|NA|Dengue_3|2021-09-18|2021.71232876712","DENV3/III"
"OR215491.1","India","Madhya_Pradesh",NA,"Dengue_3","2021-10-19",2021.79726027397,"OR215491.1|India|Madhya_Pradesh|NA|Dengue_3|2021-10-19|2021.79726027397","DENV3/III"
"OR215492.1","India","Madhya_Pradesh",NA,"Dengue_3","2021-10-29",2021.82465753425,"OR215492.1|India|Madhya_Pradesh|NA|Dengue_3|2021-10-29|2021.82465753425","DENV3/III"
"OR361755.1","India","bhubaneswar",NA,"Dengue_3","2022-11-07",2022.84931506849,"OR361755.1|India|bhubaneswar|NA|Dengue_3|2022-11-07|2022.84931506849","DENV3/III"
"OR364401.1","China","Guangzhou",NA,"Dengue_3","2023-06-20",2023.46575342466,"OR364401.1|China|Guangzhou|NA|Dengue_3|2023-06-20|2023.46575342466","DENV3/III"
"OR364402.1","China","Guangzhou",NA,"Dengue_3","2023-06-15",2023.45205479452,"OR364402.1|China|Guangzhou|NA|Dengue_3|2023-06-15|2023.45205479452","DENV3/III"
"OR389033.1","Cambodia",NA,NA,"Dengue_3","2011-06-15",2011.45205479452,"OR389033.1|Cambodia|NA|NA|Dengue_3|2011-06-15|2011.45205479452","DENV3/III"
"OR389035.1","India",NA,NA,"Dengue_3","2015-06-15",2015.45205479452,"OR389035.1|India|NA|NA|Dengue_3|2015-06-15|2015.45205479452","DENV3/III"
"OR029719.1","China",NA,NA,"Dengue_3","2019-07-27",2019.56712328767,"OR029719.1|China|NA|NA|Dengue_3|2019-07-27|2019.56712328767","DENV3/III"
"OR166173.1","India",NA,NA,"Dengue_3","2019-08-10",2019.60547945205,"OR166173.1|India|NA|NA|Dengue_3|2019-08-10|2019.60547945205","DENV3/I"
"OQ861108.1","India",NA,NA,"Dengue_3","2018-09-15",2018.70410958904,"OQ861108.1|India|NA|NA|Dengue_3|2018-09-15|2018.70410958904","DENV3/III"
"OQ867398.1","India",NA,NA,"Dengue_3","2018-09-15",2018.70410958904,"OQ867398.1|India|NA|NA|Dengue_3|2018-09-15|2018.70410958904","DENV3/III"
"OQ874081.1","India",NA,NA,"Dengue_3","2018-09-15",2018.70410958904,"OQ874081.1|India|NA|NA|Dengue_3|2018-09-15|2018.70410958904","DENV3/III"
"OQ927220.1","China","Yunnan_Province",NA,"Dengue_3","2019-09-15",2019.70410958904,"OQ927220.1|China|Yunnan_Province|NA|Dengue_3|2019-09-15|2019.70410958904","DENV3/III"
"OQ927221.1","China","Yunnan_Province",NA,"Dengue_3","2019-09-15",2019.70410958904,"OQ927221.1|China|Yunnan_Province|NA|Dengue_3|2019-09-15|2019.70410958904","DENV3/III"
"OQ927222.1","China","Yunnan_Province",NA,"Dengue_3","2019-09-15",2019.70410958904,"OQ927222.1|China|Yunnan_Province|NA|Dengue_3|2019-09-15|2019.70410958904","DENV3/III"
"OQ927223.1","China","Yunnan_Province",NA,"Dengue_3","2019-09-15",2019.70410958904,"OQ927223.1|China|Yunnan_Province|NA|Dengue_3|2019-09-15|2019.70410958904","DENV3/III"
"OQ927224.1","China","Yunnan_Province",NA,"Dengue_3","2019-09-15",2019.70410958904,"OQ927224.1|China|Yunnan_Province|NA|Dengue_3|2019-09-15|2019.70410958904","DENV3/III"
"OQ941476.1","India",NA,NA,"Dengue_3","2022-06-13",2022.44657534247,"OQ941476.1|India|NA|NA|Dengue_3|2022-06-13|2022.44657534247","DENV3/III"
"OQ970586.1","India",NA,NA,"Dengue_3","2016-10-21",2016.80273972603,"OQ970586.1|India|NA|NA|Dengue_3|2016-10-21|2016.80273972603","DENV3/III"
"OQ970640.1","India",NA,NA,"Dengue_3","2016-10-09",2016.7698630137,"OQ970640.1|India|NA|NA|Dengue_3|2016-10-09|2016.7698630137","DENV3/III"
"OQ976889.1","China","Yunnan_Province",NA,"Dengue_3","2019-09-15",2019.70410958904,"OQ976889.1|China|Yunnan_Province|NA|Dengue_3|2019-09-15|2019.70410958904","DENV3/I"
"OQ976890.1","China","Yunnan_Province",NA,"Dengue_3","2019-09-15",2019.70410958904,"OQ976890.1|China|Yunnan_Province|NA|Dengue_3|2019-09-15|2019.70410958904","DENV3/I"
"OQ996974.1","India",NA,NA,"Dengue_3","2016-10-12",2016.77808219178,"OQ996974.1|India|NA|NA|Dengue_3|2016-10-12|2016.77808219178","DENV3/III"
"OQ721955.1","India",NA,NA,"Dengue_3","2022-06-15",2022.45205479452,"OQ721955.1|India|NA|NA|Dengue_3|2022-06-15|2022.45205479452","DENV3/III"
"OQ721956.1","India",NA,NA,"Dengue_3","2022-06-15",2022.45205479452,"OQ721956.1|India|NA|NA|Dengue_3|2022-06-15|2022.45205479452","DENV3/III"
"OQ721957.1","India",NA,NA,"Dengue_3","2022-06-15",2022.45205479452,"OQ721957.1|India|NA|NA|Dengue_3|2022-06-15|2022.45205479452","DENV3/III"
"OQ721958.1","India",NA,NA,"Dengue_3","2022-06-15",2022.45205479452,"OQ721958.1|India|NA|NA|Dengue_3|2022-06-15|2022.45205479452","DENV3/III"
"OQ721959.1","India",NA,NA,"Dengue_3","2022-06-15",2022.45205479452,"OQ721959.1|India|NA|NA|Dengue_3|2022-06-15|2022.45205479452","DENV3/III"
"OQ721960.1","India",NA,NA,"Dengue_3","2022-06-15",2022.45205479452,"OQ721960.1|India|NA|NA|Dengue_3|2022-06-15|2022.45205479452","DENV3/III"
"OQ721961.1","India",NA,NA,"Dengue_3","2022-06-15",2022.45205479452,"OQ721961.1|India|NA|NA|Dengue_3|2022-06-15|2022.45205479452","DENV3/III"
"OQ721962.1","India",NA,NA,"Dengue_3","2022-06-15",2022.45205479452,"OQ721962.1|India|NA|NA|Dengue_3|2022-06-15|2022.45205479452","DENV3/III"
"OQ721963.1","India",NA,NA,"Dengue_3","2022-06-15",2022.45205479452,"OQ721963.1|India|NA|NA|Dengue_3|2022-06-15|2022.45205479452","DENV3/III"
"OQ799293.1","India",NA,NA,"Dengue_3","2018-09-15",2018.70410958904,"OQ799293.1|India|NA|NA|Dengue_3|2018-09-15|2018.70410958904","DENV3/III"
"OQ799298.1","India",NA,NA,"Dengue_3","2018-09-15",2018.70410958904,"OQ799298.1|India|NA|NA|Dengue_3|2018-09-15|2018.70410958904","DENV3/III"
"OQ799313.1","India",NA,NA,"Dengue_3","2018-09-15",2018.70410958904,"OQ799313.1|India|NA|NA|Dengue_3|2018-09-15|2018.70410958904","DENV3/III"
"OQ799535.1","India",NA,NA,"Dengue_3","2018-09-15",2018.70410958904,"OQ799535.1|India|NA|NA|Dengue_3|2018-09-15|2018.70410958904","DENV3/III"
"OQ799649.1","India",NA,NA,"Dengue_3","2018-09-15",2018.70410958904,"OQ799649.1|India|NA|NA|Dengue_3|2018-09-15|2018.70410958904","DENV3/III"
"OQ799653.1","India",NA,NA,"Dengue_3","2018-09-15",2018.70410958904,"OQ799653.1|India|NA|NA|Dengue_3|2018-09-15|2018.70410958904","DENV3/III"
"OQ799907.1","India",NA,NA,"Dengue_3","2018-09-15",2018.70410958904,"OQ799907.1|India|NA|NA|Dengue_3|2018-09-15|2018.70410958904","DENV3/III"
"OQ568190.1","India",NA,NA,"Dengue_3","2022-09-05",2022.67671232877,"OQ568190.1|India|NA|NA|Dengue_3|2022-09-05|2022.67671232877","DENV3/III"
"OQ568191.1","India",NA,NA,"Dengue_3","2022-10-02",2022.75068493151,"OQ568191.1|India|NA|NA|Dengue_3|2022-10-02|2022.75068493151","DENV3/III"
"OQ579365.1","Philippines",NA,NA,"Dengue_3","2016-01-15",2016.03835616438,"OQ579365.1|Philippines|NA|NA|Dengue_3|2016-01-15|2016.03835616438","DENV3/I"
"OQ579366.1","Philippines",NA,NA,"Dengue_3","2016-02-15",2016.12328767123,"OQ579366.1|Philippines|NA|NA|Dengue_3|2016-02-15|2016.12328767123","DENV3/I"
"OQ579367.1","Philippines",NA,NA,"Dengue_3","2016-02-15",2016.12328767123,"OQ579367.1|Philippines|NA|NA|Dengue_3|2016-02-15|2016.12328767123","DENV3/I"
"OQ579368.1","Philippines",NA,NA,"Dengue_3","2016-03-15",2016.2,"OQ579368.1|Philippines|NA|NA|Dengue_3|2016-03-15|2016.2","DENV3/I"
"OQ579369.1","Philippines",NA,NA,"Dengue_3","2016-03-15",2016.2,"OQ579369.1|Philippines|NA|NA|Dengue_3|2016-03-15|2016.2","DENV3/I"
"OQ579370.1","Philippines",NA,NA,"Dengue_3","2016-03-15",2016.2,"OQ579370.1|Philippines|NA|NA|Dengue_3|2016-03-15|2016.2","DENV3/I"
"OQ579371.1","Philippines",NA,NA,"Dengue_3","2015-03-15",2015.2,"OQ579371.1|Philippines|NA|NA|Dengue_3|2015-03-15|2015.2","DENV3/I"
"OQ579372.1","Philippines",NA,NA,"Dengue_3","2015-06-15",2015.45205479452,"OQ579372.1|Philippines|NA|NA|Dengue_3|2015-06-15|2015.45205479452","DENV3/I"
"OQ579373.1","Philippines",NA,NA,"Dengue_3","2015-06-15",2015.45205479452,"OQ579373.1|Philippines|NA|NA|Dengue_3|2015-06-15|2015.45205479452","DENV3/I"
"OQ579374.1","Philippines",NA,NA,"Dengue_3","2015-06-15",2015.45205479452,"OQ579374.1|Philippines|NA|NA|Dengue_3|2015-06-15|2015.45205479452","DENV3/I"
"OQ579375.1","Philippines",NA,NA,"Dengue_3","2015-06-15",2015.45205479452,"OQ579375.1|Philippines|NA|NA|Dengue_3|2015-06-15|2015.45205479452","DENV3/I"
"OQ579376.1","Philippines",NA,NA,"Dengue_3","2015-06-15",2015.45205479452,"OQ579376.1|Philippines|NA|NA|Dengue_3|2015-06-15|2015.45205479452","DENV3/I"
"OQ579377.1","Philippines",NA,NA,"Dengue_3","2015-07-15",2015.53424657534,"OQ579377.1|Philippines|NA|NA|Dengue_3|2015-07-15|2015.53424657534","DENV3/I"
"OQ579378.1","Philippines",NA,NA,"Dengue_3","2015-07-15",2015.53424657534,"OQ579378.1|Philippines|NA|NA|Dengue_3|2015-07-15|2015.53424657534","DENV3/I"
"OQ579379.1","Philippines",NA,NA,"Dengue_3","2015-07-15",2015.53424657534,"OQ579379.1|Philippines|NA|NA|Dengue_3|2015-07-15|2015.53424657534","DENV3/I"
"OQ579380.1","Philippines",NA,NA,"Dengue_3","2015-07-15",2015.53424657534,"OQ579380.1|Philippines|NA|NA|Dengue_3|2015-07-15|2015.53424657534","DENV3/I"
"OQ579381.1","Philippines",NA,NA,"Dengue_3","2015-07-15",2015.53424657534,"OQ579381.1|Philippines|NA|NA|Dengue_3|2015-07-15|2015.53424657534","DENV3/I"
"OQ579382.1","Philippines",NA,NA,"Dengue_3","2015-07-15",2015.53424657534,"OQ579382.1|Philippines|NA|NA|Dengue_3|2015-07-15|2015.53424657534","DENV3/I"
"OQ579383.1","Philippines",NA,NA,"Dengue_3","2015-07-15",2015.53424657534,"OQ579383.1|Philippines|NA|NA|Dengue_3|2015-07-15|2015.53424657534","DENV3/I"
"OQ579384.1","Philippines",NA,NA,"Dengue_3","2015-07-15",2015.53424657534,"OQ579384.1|Philippines|NA|NA|Dengue_3|2015-07-15|2015.53424657534","DENV3/I"
"OQ579385.1","Philippines",NA,NA,"Dengue_3","2015-07-15",2015.53424657534,"OQ579385.1|Philippines|NA|NA|Dengue_3|2015-07-15|2015.53424657534","DENV3/I"
"OQ579386.1","Philippines",NA,NA,"Dengue_3","2015-08-15",2015.61917808219,"OQ579386.1|Philippines|NA|NA|Dengue_3|2015-08-15|2015.61917808219","DENV3/I"
"OQ579387.1","Philippines",NA,NA,"Dengue_3","2015-08-15",2015.61917808219,"OQ579387.1|Philippines|NA|NA|Dengue_3|2015-08-15|2015.61917808219","DENV3/I"
"OQ579388.1","Philippines",NA,NA,"Dengue_3","2015-08-15",2015.61917808219,"OQ579388.1|Philippines|NA|NA|Dengue_3|2015-08-15|2015.61917808219","DENV3/I"
"OQ579389.1","Philippines",NA,NA,"Dengue_3","2015-08-15",2015.61917808219,"OQ579389.1|Philippines|NA|NA|Dengue_3|2015-08-15|2015.61917808219","DENV3/I"
"OQ579390.1","Philippines",NA,NA,"Dengue_3","2015-08-15",2015.61917808219,"OQ579390.1|Philippines|NA|NA|Dengue_3|2015-08-15|2015.61917808219","DENV3/I"
"OQ579391.1","Philippines",NA,NA,"Dengue_3","2015-08-15",2015.61917808219,"OQ579391.1|Philippines|NA|NA|Dengue_3|2015-08-15|2015.61917808219","DENV3/I"
"OQ579392.1","Philippines",NA,NA,"Dengue_3","2015-08-15",2015.61917808219,"OQ579392.1|Philippines|NA|NA|Dengue_3|2015-08-15|2015.61917808219","DENV3/I"
"OQ579393.1","Philippines",NA,NA,"Dengue_3","2015-08-15",2015.61917808219,"OQ579393.1|Philippines|NA|NA|Dengue_3|2015-08-15|2015.61917808219","DENV3/I"
"OQ579394.1","Philippines",NA,NA,"Dengue_3","2015-08-15",2015.61917808219,"OQ579394.1|Philippines|NA|NA|Dengue_3|2015-08-15|2015.61917808219","DENV3/I"
"OQ579395.1","Philippines",NA,NA,"Dengue_3","2015-08-15",2015.61917808219,"OQ579395.1|Philippines|NA|NA|Dengue_3|2015-08-15|2015.61917808219","DENV3/I"
"OQ579396.1","Philippines",NA,NA,"Dengue_3","2015-08-15",2015.61917808219,"OQ579396.1|Philippines|NA|NA|Dengue_3|2015-08-15|2015.61917808219","DENV3/I"
"OQ579397.1","Philippines",NA,NA,"Dengue_3","2015-09-15",2015.70410958904,"OQ579397.1|Philippines|NA|NA|Dengue_3|2015-09-15|2015.70410958904","DENV3/I"
"OQ579398.1","Philippines",NA,NA,"Dengue_3","2015-09-15",2015.70410958904,"OQ579398.1|Philippines|NA|NA|Dengue_3|2015-09-15|2015.70410958904","DENV3/I"
"OQ579399.1","Philippines",NA,NA,"Dengue_3","2015-09-15",2015.70410958904,"OQ579399.1|Philippines|NA|NA|Dengue_3|2015-09-15|2015.70410958904","DENV3/I"
"OQ579400.1","Philippines",NA,NA,"Dengue_3","2015-09-15",2015.70410958904,"OQ579400.1|Philippines|NA|NA|Dengue_3|2015-09-15|2015.70410958904","DENV3/I"
"OQ579401.1","Philippines",NA,NA,"Dengue_3","2015-09-15",2015.70410958904,"OQ579401.1|Philippines|NA|NA|Dengue_3|2015-09-15|2015.70410958904","DENV3/I"
"OQ579402.1","Philippines",NA,NA,"Dengue_3","2015-09-15",2015.70410958904,"OQ579402.1|Philippines|NA|NA|Dengue_3|2015-09-15|2015.70410958904","DENV3/I"
"OQ579403.1","Philippines",NA,NA,"Dengue_3","2015-09-15",2015.70410958904,"OQ579403.1|Philippines|NA|NA|Dengue_3|2015-09-15|2015.70410958904","DENV3/I"
"OQ579404.1","Philippines",NA,NA,"Dengue_3","2015-09-15",2015.70410958904,"OQ579404.1|Philippines|NA|NA|Dengue_3|2015-09-15|2015.70410958904","DENV3/I"
"OQ579405.1","Philippines",NA,NA,"Dengue_3","2015-08-15",2015.61917808219,"OQ579405.1|Philippines|NA|NA|Dengue_3|2015-08-15|2015.61917808219","DENV3/I"
"OQ579406.1","Philippines",NA,NA,"Dengue_3","2015-08-15",2015.61917808219,"OQ579406.1|Philippines|NA|NA|Dengue_3|2015-08-15|2015.61917808219","DENV3/I"
"OQ579407.1","Philippines",NA,NA,"Dengue_3","2015-09-15",2015.70410958904,"OQ579407.1|Philippines|NA|NA|Dengue_3|2015-09-15|2015.70410958904","DENV3/I"
"OQ579408.1","Philippines",NA,NA,"Dengue_3","2016-05-15",2016.36712328767,"OQ579408.1|Philippines|NA|NA|Dengue_3|2016-05-15|2016.36712328767","DENV3/I"
